parking,name,owner,address,postCode,email,telephone,type,capacity,latitude,longitude,shape
https://velopark.ilabt.imec.be/data/Stad-Deinze_2,Sporthal Landegem,Stad Deinze,Stationstraat 17,9850,Info@deinze.be,093810500,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,35,51.05917411089166,3.5732871874320185,"POLYGON ((3.5732531265873746 51.05918108622973, 3.5733610664539235 51.05915898112744, 3.5733413667593212 51.0591188901283, 3.5732322827300638 51.05914170103145, 3.5732531265873746 51.05918108622899))"
https://velopark.ilabt.imec.be/data/Stad-Deinze_3,Bibliotheek Landegem,Stad Deinze,Stationstraat 20,9850,Info@deinze.be,093810500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,20,51.058855473204005,3.5739340442130967,"POLYGON ((3.5739346133153607 51.05882194075852, 3.573933487218599 51.05888829219299, 3.5739685829538614 51.058888528741505, 3.5739674447630754 51.05882216204583, 3.5739346133153607 51.058821940758406))"
https://velopark.ilabt.imec.be/data/Stad-Deinze_4,Kerk Landegem,Stad Deinze,Landegemdorp 32,9850,Info@deinze.be,093810500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,42,51.05695539514778,3.573146498217917,"POLYGON ((3.5728783805321713 51.05681405547011, 3.5729956989760896 51.05677274848122, 3.5729678700350385 51.05674473267206, 3.572859559694761 51.05678895458942, 3.5728783805321713 51.05681405547011))"
https://velopark.ilabt.imec.be/data/Stad-Deinze_6,Carpoolparking Nevele,Stad Deinze,Biebuyckstraat,9850,Info@deinze.be,093810500,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,28,51.056503686398116,3.528432758981652,"POLYGON ((3.528418581773696 51.056494547143615, 3.5282611716636114 51.056559546862616, 3.528291662138394 51.056584976066176, 3.52844535851353 51.056516619971376, 3.52843275898165 51.05650368639817, 3.528418581773696 51.056494547143615))"
https://velopark.ilabt.imec.be/data/Stad-Deinze_7,Kerk Poesele,Stad Deinze,Poeseledorp 1A,9850,Info@deinze.be,093810500,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.034012548824506,3.5162765530240954,"POLYGON ((3.5162810382375804 51.03402758411556, 3.5163074401280827 51.034027775091175, 3.516289239318506 51.03399149023565, 3.5162710832554485 51.0339942131034, 3.5162810382375804 51.034027584115506))"
https://velopark.ilabt.imec.be/data/Stad-Deinze_8,Busstop Vierboomstraat,Stad Deinze,Graaf van hoornestraat,9850,Info@deinze.be,093810500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,8,51.035905435871086,3.5377971690690644,"POLYGON ((3.537788588126797 51.035931225439896, 3.537840256628243 51.035910659001615, 3.537822430052282 51.03589483528114, 3.5377722618699923 51.0359158879881, 3.537788588126797 51.0359312254397))"
https://velopark.ilabt.imec.be/data/Stad-Deinze_9,Busstop Stelplaats,Stad Deinze,Graaf van hoornestraat,9850,Info@deinze.be,093810500,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,17,51.032690303491165,3.54403230672038,"POLYGON ((3.5439836585971896 51.03270859890915, 3.5440755509872353 51.032674040307825, 3.5440600618412983 51.032653952592966, 3.5439666608364893 51.03268850062409, 3.5439836585971896 51.032708598909096))"
https://velopark.ilabt.imec.be/data/Stad-Deinze_10,Dienstencentrum Nevele,Stad Deinze,Cyriel Buyssestraat 17,9850,Info@deinze.be,093810500,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,19,51.032112086056486,3.5477183169987727,"POLYGON ((3.547691559209408 51.03210847145678, 3.547747253320357 51.0321159949377, 3.5477527585191466 51.03210318944221, 3.5476955808011232 51.03209422853325, 3.547691559209408 51.032108471456695))"
https://velopark.ilabt.imec.be/data/Stad-Deinze_11,Nevelemarkt,Stad Deinze,Nevelemarkt,9850,Info@deinze.be,093810500,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,12,51.03278266356165,3.549061809556245,"POLYGON ((3.5490193860067167 51.032794157430146, 3.549073439372041 51.032809280028204, 3.549088850340351 51.03279083499706, 3.549034067630685 51.03277428023932, 3.5490193860067167 51.03279415743003))"
https://velopark.ilabt.imec.be/data/Stad-Deinze_12,Busstop Nevelemarkt,Stad Deinze,Nevelemarkt,9850,Info@deinze.be,093810500,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,15,51.03319022731793,3.549558372854373,"POLYGON ((3.5495236657896534 51.0332067640519, 3.5495961979119484 51.033200608454564, 3.5495934217329017 51.033186793923136, 3.549520872999696 51.03319390079872, 3.5495236657896534 51.0332067640517))"
https://velopark.ilabt.imec.be/data/Stad-Deinze_13,Camille Van der Cruyssenstraat,Stad Deinze,Camille Van der Cruyssenstraat 43,9850,Info@deinze.be,093810500,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,16,51.03596359701555,3.550221552350183,"POLYGON ((3.550183456020897 51.03598942197249, 3.5502173613584165 51.035992035936374, 3.55022506476036 51.03593976273632, 3.5501964400809563 51.0359371854496, 3.550183456020897 51.0359894219724))"
https://velopark.ilabt.imec.be/data/Stad-Deinze_14,Sporthal Oostbroek,Stad Deinze,Zeistraat 41,9850,Info@deinze.be,093810500,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,156,51.03338782899522,3.5529321562462273,"POLYGON ((3.552856760337247 51.03338823010387, 3.5528700236266237 51.033406398429435, 3.5529913629496828 51.033370133978536, 3.55298116664068 51.03334913271118, 3.552856760337247 51.03338823010381))"
https://velopark.ilabt.imec.be/data/Stad-Deinze_15,Busstop Damstraat - Vosselare,Stad Deinze,Damstraat 1,9850,Info@deinze.be,093810500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,16,51.02927256222981,3.5577621456818176,"POLYGON ((3.557718523336881 51.029281935143814, 3.557752335747473 51.02928966008665, 3.5577733368659152 51.02925305695925, 3.5577411907107703 51.02924712735637, 3.557718523336881 51.029281935143786))"
https://velopark.ilabt.imec.be/data/Stad-Deinze_16,Kerk Vosselare,Stad Deinze,Vosselaredorp 47A,9850,Info@deinze.be,093810500,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,12,51.02597246812326,3.555317844302264,"POLYGON ((3.5549881461092188 51.02659827458845, 3.555023851350445 51.026594596647726, 3.555018925585042 51.026552463321536, 3.5549787074218577 51.026555396546854, 3.5549881461092188 51.026598274588395))"
https://velopark.ilabt.imec.be/data/Stad-Deinze_17,Kongoplein,Stad Deinze,Kongoplein,9800,Info@deinze.be,093810500,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,8,50.98747403921004,3.5237744250542593,"POLYGON ((3.5237582364938858 50.987455410501155, 3.523795155547505 50.98749789444548, 3.5238245178869287 50.98748918567253, 3.523792330178598 50.98744554642738, 3.5237582364938858 50.98745541050101))"
https://velopark.ilabt.imec.be/data/Stad-Deinze_18,Markt,Stad Deinze,Markt,9800,Info@deinze.be,093810500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,24,50.98606406357388,3.525246117781442,"POLYGON ((3.5252026233218174 50.98613854658967, 3.525355400700469 50.98602487689578, 3.525318000273407 50.9860091484843, 3.525169943359508 50.98612225732131, 3.5252026233218174 50.98613854658956))"
https://velopark.ilabt.imec.be/data/Stad-Deinze_19,Elfdorpen,Stad Deinze,Ghesquièrestraat 15,9800,Info@deinze.be,093810500,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,77,50.984746189347305,3.5297991338877943,"POLYGON ((3.530527361949677 50.98465788561131, 3.5306143668152323 50.98469180453296, 3.530630602796774 50.98467943282239, 3.5305388882762947 50.984645480379754, 3.530527361949677 50.984657885611284))"
https://velopark.ilabt.imec.be/data/Stad-Deinze_20,Muziekacademie Kade,Stad Deinze,Kalkhofstraat 25,9800,Info@deinze.be,093810500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,44,50.9838687854882,3.5311834798825035,"POLYGON ((3.530914992309359 50.9837700744213, 3.5309464622660527 50.98378028823066, 3.5310572135484604 50.98365548977489, 3.5310302903190967 50.98364388122866, 3.530914992309359 50.983770074421216))"
https://velopark.ilabt.imec.be/data/Stad-Deinze_21,Leiedam,Stad Deinze,Leiedam,9800,Info@deinze.be,093810500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,18,50.98328382358778,3.5300661577604244,"POLYGON ((3.529758152304755 50.983413082901905, 3.529875912114187 50.983412732835404, 3.5298762949069658 50.983391328752106, 3.52975862022828 50.983386922356146, 3.529758152304755 50.98341308290168))"
https://velopark.ilabt.imec.be/data/Stad-Deinze_22,Emiel Clausplein,Stad Deinze,Emiel Clausplein,9800,Info@deinze.be,093810500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,40,50.98346372661686,3.52744056430946,"POLYGON ((3.5273495583141874 50.98345595050216, 3.5275546065588994 50.98347347098843, 3.527564804011369 50.98343013558477, 3.527356962223744 50.9834108112469, 3.5273495583141874 50.983455950502105))"
https://velopark.ilabt.imec.be/data/Stad-Deinze_23,Sint-Poppoplein,Stad Deinze,Sint-Poppoplein,9800,Info@deinze.be,093810500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,40,50.983150035431066,3.5276000932203235,"POLYGON ((3.5279451123318917 50.98318251162877, 3.527951200709909 50.98315817512571, 3.5278148059922243 50.98314709210149, 3.5278097020850643 50.983169057095154, 3.5279451123318917 50.983182511628684))"
https://velopark.ilabt.imec.be/data/Stad-Deinze_24,Dienstencentrum Deinze,Stad Deinze,Brielstraat 2,9800,Info@deinze.be,093810500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,114,50.9825704300691,3.5265212801404995,"POLYGON ((3.525750253942999 50.98248215301922, 3.5260928064449613 50.98260591093788, 3.526129335278507 50.982565142656426, 3.525786772293155 50.98244197940028, 3.525750253942999 50.982482153019106))"
https://velopark.ilabt.imec.be/data/Stad-Deinze_25,Leietheater,Stad Deinze,Brielstraat 8,9800,Info@deinze.be,093810500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,42,50.981716685018796,3.5252069428265753,"POLYGON ((3.5250969666772867 50.981722881999445, 3.525359106896238 50.98170811064384, 3.525356773019498 50.98168074074147, 3.525252064759935 50.98168891002112, 3.5252495705751725 50.98167045848322, 3.525094001188441 50.98167826316677, 3.5250969666772867 50.98172288199942))"
https://velopark.ilabt.imec.be/data/Stad-Deinze_26,Mudel,Stad Deinze,Lucien Matthyslaan 3,9800,Info@deinze.be,093810500,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,9,50.9814654836909,3.52610568154839,"POLYGON ((3.526106122168783 50.98149760803648, 3.52613156332042 50.98149719551287, 3.526127921998492 50.98143770601368, 3.526105306483396 50.98143813876288, 3.526106122168783 50.98149760803631))"
https://velopark.ilabt.imec.be/data/Stad-Deinze_27,Het Groot verzet,Stad Deinze,Brielstraat 2C,9800,Info@deinze.be,093810500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,22,50.98189920838769,3.5262488326302552,"POLYGON ((3.526190328258652 50.98189661575077, 3.526273621418819 50.98192694360006, 3.526294631046297 50.981911038833914, 3.526199928582271 50.98188657568187, 3.526190328258652 50.98189661575074))"
https://velopark.ilabt.imec.be/data/Stad-Deinze_28,Gentstraat,Stad Deinze,Gentstraat 43,9800,Info@deinze.be,093810500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,14,50.97989654918399,3.53355454505218,"POLYGON ((3.533430163122602 50.979898996561275, 3.533642167647266 50.979927140397535, 3.533652343811226 50.97990580576831, 3.533554545052184 50.979896549183934, 3.5334365296770067 50.97988001345203, 3.533430163122602 50.979898996561104))"
https://velopark.ilabt.imec.be/data/Stad-Deinze_29,Tolpoortstraat,Stad Deinze,Tolpoortstraat,9800,Info@deinze.be,093810500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,46,50.98182075354714,3.5290866290712444,"POLYGON ((3.5295321766154806 50.981264617946806, 3.529474069385929 50.9813954988806, 3.5295033705604117 50.98140046485514, 3.5295607837873533 50.981266249009366, 3.5295321766154806 50.981264617946806))"
https://velopark.ilabt.imec.be/data/Stad-Deinze_30,Kortrijkstraat,Stad Deinze,Kortrijkstraat 10,9800,Info@deinze.be,093810500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,34,50.978778526001804,3.5304546729852047,"POLYGON ((3.5300878485633436 50.97879737722204, 3.5301270115504297 50.97881965771944, 3.5301565267050496 50.97880202896053, 3.5301108028991184 50.978777917826335, 3.5300878485633436 50.97879737722201))"
https://velopark.ilabt.imec.be/data/Stad-Deinze_32,Driespoort,Stad Deinze,Gaversesteenweg 48,9800,Info@deinze.be,093810500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,83,50.975933900062216,3.535460494859343,"POLYGON ((3.5354283283569856 50.97597877187903, 3.535525693044425 50.97590596433287, 3.535507738004931 50.97589870161343, 3.535413814333061 50.975968679261314, 3.5354283283569856 50.97597877186999))"
https://velopark.ilabt.imec.be/data/Stad-Deinze_33,Oostkouterpark,Stad Deinze,Kastanjelaan,9800,Info@deinze.be,093810500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,16,50.97311051559154,3.530900674845684,"POLYGON ((3.5300153169095796 50.972488917842696, 3.529967990896234 50.97254423847039, 3.5299927112065816 50.9725522638347, 3.530043452787874 50.972495540411614, 3.5300153169095796 50.972488917842696))"
https://velopark.ilabt.imec.be/data/Stad-Deinze_34,Palaestra,Stad Deinze,Kastanjelaan 35,9800,Info@deinze.be,093810500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,72,50.97072932887124,3.529652764644894,"POLYGON ((3.5293416848423065 50.97084934233456, 3.5296689074506173 50.9707517768947, 3.5296369290111707 50.97070730797492, 3.529312968955343 50.97081203222882, 3.5293416848423065 50.97084934233399))"
https://velopark.ilabt.imec.be/data/Stad-Lommel_VM,Veemarkt,Stad Lommel,N712,3920,mobiliteit@lommel.be,011399799,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,13,51.23068979025925,5.309917491395025,"POLYGON ((5.309894692618399 51.23067887310185, 5.30994163127616 51.23070070741409, 5.310132068116217 51.23063016575256, 5.310099881608038 51.2306058120586, 5.309894692618399 51.230678873101795))"
https://velopark.ilabt.imec.be/data/Stad-Izegem_IZE_011,Kerkhof Emelgemsplein,Stad Izegem,Warandestraat/Emelgemsplein,8870,mobiliteit@izegem.be,051/337.371,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,50.92242921236496,3.2316699922739645,"POLYGON ((3.2317324877112696 50.922203406866004, 3.2317016423075984 50.92220087066954, 3.231708347830135 50.9221687455028, 3.2317378521292994 50.92217128170097, 3.2317324877112696 50.922203406866004))"
https://velopark.ilabt.imec.be/data/Stad-Izegem_IZE_010,Brugstraat,Stad Izegem,Brugstraat,8870,mobiliteit@izegem.be,051/337.371,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,8,50.921288591917374,3.2161236406682296,"POLYGON ((3.2163650394795695 50.92211641528044, 3.216188013684587 50.92153815783564, 3.21635431064351 50.92211641528044, 3.2163650394795695 50.92211641528044))"
https://velopark.ilabt.imec.be/data/Stad-Izegem_IZE_009,Terrein 4,Stad Izegem,Krekelstraat 163,8870,mobiliteit@izegem.be,051/337.329,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,20,50.91427944340168,3.205948814766088,"POLYGON ((3.2058894708916332 50.91398362932816, 3.2059196457430517 50.91397813326489, 3.2059357389971406 50.91401618291994, 3.2059089169069916 50.914021678978656, 3.2058894708916332 50.913983629328015))"
https://velopark.ilabt.imec.be/data/Stad-Izegem_IZE_012,Molenwiek,Stad Izegem,Karel De Goedelaan 29/1,8870,mobiliteit@izegem.be,051/337.371,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,7,50.90315106644502,3.196987688606896,"POLYGON ((3.197679698532738 50.902699098140715, 3.1975911856352464 50.90272616223331, 3.1975160837828294 50.90261790576861, 3.1976206899344106 50.90259760765343, 3.197679698532738 50.902699098140715))"
https://velopark.ilabt.imec.be/data/Stad-Izegem_IZE_013,Kerk Bosmolens,Stad Izegem,Ter Beursplein,8870,mobiliteit@izegem.be,051/337.371,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,45,50.901841834887676,3.1939715445696493,"POLYGON ((3.1939991712897613 50.90196903829715, 3.1939830780356715 50.901943665298205, 3.1940581798880885 50.9019284414922, 3.1940702498286555 50.90195381449945, 3.1939991712897613 50.90196903829715))"
https://velopark.ilabt.imec.be/data/Stad-Izegem_IZE_014,Kasteeldomein Wallemote,Stad Izegem,Kokelarestraat 85,8870,mobiliteit@izegem.be,051/337.371,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,11,50.909567375590655,3.1912700236171077,"POLYGON ((3.191263318094571 50.90953084442049, 3.1912069917052577 50.90947249598071, 3.1912700236171077 50.909452200854105, 3.191319644483883 50.90950801243105, 3.191263318094571 50.90953084442049))"
https://velopark.ilabt.imec.be/data/Stad-Izegem_IZE_016,Speelplein Sint-Pietersstraat ,Stad Izegem,Hoek Sint-Pietersstraat/Meensestraat,8870,mobiliteit@izegem.be,051/337.371,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,8,50.91578106086416,3.2148862034409826,"POLYGON ((3.2148439586489985 50.91579653378449, 3.2148144543498347 50.915784696570256, 3.2148506641715358 50.9157517214575, 3.2148761451571777 50.915769477290326, 3.2148439586489985 50.91579653378449))"
https://velopark.ilabt.imec.be/data/Stad-Lommel_KS9,Kerkstraat 9,Stad Lommel,Kerkstraat 9,3920,mobiliteit@lommel.be,011399799,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,3,51.230492441244536,5.310435157734901,"POLYGON ((5.310421746689826 51.23048572296531, 5.310447227675468 51.23050251866158, 5.310490143019706 51.230478164900006, 5.310463320929557 51.2304655681217, 5.310421746689826 51.230485722965255))"
https://velopark.ilabt.imec.be/data/Stad-Lommel_KS11,Kerkstraat 11,Stad Lommel,Kerkstraat 11,3920,mobiliteit@lommel.be,011399799,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,4,51.23040510353809,5.310632907785475,"POLYGON ((5.310620230156928 51.230394186313106, 5.310643028933555 51.23040594332451, 5.310698014218361 51.23037571100343, 5.31067789765075 51.230367313132945, 5.310620230156928 51.230394186313106))"
https://velopark.ilabt.imec.be/data/Stad-Izegem_IZE_019,Gentsestraat,Stad Izegem,Gentsestraat,8870,mobiliteit@izegem.be,051/337.371,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,8,50.91717225125757,3.216948688095727,"POLYGON ((3.2167233825384756 50.91718882284192, 3.2167260647474905 50.91716345813799, 3.2172088623701716 50.91711780163607, 3.217214226788201 50.917148239309, 3.2167233825384756 50.91718882284192))"
https://velopark.ilabt.imec.be/data/Stad-Lommel_KP15,Kerkplein 15,Stad Lommel,Kerkplein 15,3920,mobiliteit@lommel.be,011399799,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,3,51.22843156309503,5.313561272341758,"POLYGON ((5.313555907923729 51.22841896575653, 5.313671242911369 51.228410567528954, 5.313675266224891 51.22843492238471, 5.313566636759788 51.2284399613188, 5.313555907923729 51.22841896575653))"
https://velopark.ilabt.imec.be/data/Stad-Lommel_KS63,Kerkstraat 63,Stad Lommel,Kerkstraat 63,3920,mobiliteit@lommel.be,011399799,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,5,51.22901439618576,5.313068353570997,"POLYGON ((5.313046895898878 51.22900431844289, 5.313089811243116 51.22902279430318, 5.3131488198414445 51.228964007449264, 5.313100540079176 51.22894553156536, 5.313046895898878 51.229004318442804))"
https://velopark.ilabt.imec.be/data/Stad-Lommel_KS59,Kerkstraat 59,Stad Lommel,Kerkstraat 59,3920,mobiliteit@lommel.be,011399799,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,3,51.229116853113226,5.3129476541653275,"POLYGON ((5.312931560911238 51.229115173493284, 5.312969111837447 51.229128610450914, 5.312995933927596 51.2290882995662, 5.312955700792372 51.229086619945235, 5.312931560911238 51.229115173493284))"
https://velopark.ilabt.imec.be/data/Stad-Lommel_KS51,Kerkstraat 51,Stad Lommel,Kerkstraat 51,3920,mobiliteit@lommel.be,011399799,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,3,51.22938895073122,5.31266139121726,"POLYGON ((5.3126426157541555 51.22938643131624, 5.312676143366843 51.229393149755936, 5.312701624352485 51.229358717742, 5.312680166680365 51.22935031968592, 5.3126426157541555 51.229386431316186))"
https://velopark.ilabt.imec.be/data/Stad-Lommel_KS49,Kerkstraat 49,Stad Lommel,Kerkstraat 49,3920,mobiliteit@lommel.be,011399799,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,2,51.22953129745525,5.3125068603549135,"POLYGON ((5.3124941198620945 51.22952751834438, 5.312517589190975 51.22953549646695, 5.31253837631084 51.22951618100987, 5.312514236429706 51.229511142193644, 5.3124941198620945 51.22952751834427))"
